TYPE,ROADSECT_NAME,SECT10,SECT10_NAME,ROADSECT_FROM,ROAD_NO,ROADSECT_TO,ROADSECT_ID,ROADLENGTH,DIRNAME,JAM_SPEED
4,福中路(福田),1,福田区,彩田路,7841,金田路(福田),784102,512,东-西,15
4,福中路(福田),1,福田区,金田路(福田),7841,益田路,784103,701,东-西,15
4,福中路(福田),1,福田区,益田路,7841,新洲路,784104,695,东-西,15
4,福中路(福田),1,福田区,新洲路,7842,益田路,784201,707,西-东,15
4,福中路(福田),1,福田区,益田路,7842,金田路(福田),784202,701,西-东,15
4,福中路(福田),1,福田区,金田路(福田),7842,彩田路,784203,500,西-东,15
4,福中路(福田),1,福田区,彩田路,7842,皇岗路,784204,532,西-东,15
4,福中路(宝安),5,宝安区,广深公路,7851,怀德南路,785101,903,东-西,15
4,福中路(宝安),5,宝安区,怀德南路,7852,广深公路,785201,896,西-东,15
4,公园路(新安),5,宝安区,新安二路,7863,创业二路,786301,799,南-北,15
4,公园路(新安),5,宝安区,创业二路,7863,裕安二路,786302,510,南-北,15
4,公园路(新安),5,宝安区,裕安二路,7863,上川路,786303,560,南-北,15
4,公园路(新安),5,宝安区,上川路,7863,新安四路,786304,393,南-北,15
4,公园路(新安),5,宝安区,新安四路,7863,流塘路,786305,589,南-北,15
4,公园路(新安),5,宝安区,流塘路,7863,西乡大道,786306,336,南-北,15
4,公园路(新安),5,宝安区,西乡大道,7863,曦城大道,786307,714,南-北,15
4,公园路(新安),5,宝安区,曦城大道,7864,西乡大道,786401,725,北-南,15
4,公园路(新安),5,宝安区,西乡大道,7864,流塘路,786402,340,北-南,15
4,公园路(新安),5,宝安区,流塘路,7864,新安四路,786403,587,北-南,15
4,公园路(新安),5,宝安区,新安四路,7864,上川路,786404,393,北-南,15
4,公园路(新安),5,宝安区,上川路,7864,裕安二路,786405,560,北-南,15
4,公园路(新安),5,宝安区,裕安二路,7864,创业二路,786406,510,北-南,15
4,公园路(新安),5,宝安区,创业二路,7864,新安二路,786407,799,北-南,15
4,公园路(龙华),9,龙华区,工业路,7873,人民路(龙华),787301,519,南-北,15
4,公园路(龙华),9,龙华区,人民路(龙华),7874,工业路,787401,519,北-南,15
4,公园路(大鹏),10,大鹏新区,葵南路,7883,鹏飞路,788301,1254,南-北,15
4,公园路(大鹏),10,大鹏新区,鹏飞路,7884,葵南路,788401,1254,北-南,15
3,横坪公路(横岗),6,龙岗区,金碧路(坪山),7901,沙荷路,790103,3740,东-西,20
3,横坪公路(横岗),6,龙岗区,沙荷路,7901,龙岗大道,790104,2378,东-西,20
3,横坪公路(横岗),6,龙岗区,龙岗大道,7901,水官高速,790105,1065,东-西,20
3,横坪公路(横岗),6,龙岗区,水官高速,7902,龙岗大道,790201,1055,西-东,20
3,横坪公路(横岗),6,龙岗区,龙岗大道,7902,沙荷路,790202,2383,西-东,20
3,横坪公路(横岗),6,龙岗区,沙荷路,7902,金碧路(坪山),790203,3741,西-东,20
4,吉祥路(石岩),5,宝安区,河滨南路,7913,宝石东路,791301,618,南-北,15
4,吉祥路(石岩),5,宝安区,宝石东路,7914,河滨南路,791401,618,北-南,15
3,吉祥路(龙岗),6,龙岗区,龙岗大道,7923,龙翔大道,792301,523,南-北,20
3,吉祥路(龙岗),6,龙岗区,龙翔大道,7923,清林路,792302,887,南-北,20
3,吉祥路(龙岗),6,龙岗区,清林路,7923,龙福路,792303,662,南-北,20
3,吉祥路(龙岗),6,龙岗区,龙福路,7923,龙平西路,792304,402,南-北,20
3,吉祥路(龙岗),6,龙岗区,龙平西路,7923,回龙路,792305,496,南-北,20
3,吉祥路(龙岗),6,龙岗区,回龙路,7924,龙平西路,792401,484,北-南,20
3,吉祥路(龙岗),6,龙岗区,龙平西路,7924,龙福路,792402,406,北-南,20
3,吉祥路(龙岗),6,龙岗区,龙福路,7924,清林路,792403,660,北-南,20
3,吉祥路(龙岗),6,龙岗区,清林路,7924,龙翔大道,792404,894,北-南,20
3,吉祥路(龙岗),6,龙岗区,龙翔大道,7924,龙岗大道,792405,539,北-南,20
4,建设路(龙华),9,龙华区,新区大道,7943,布龙路,794301,538,南-北,15
4,建设路(龙华),9,龙华区,布龙路,7943,工业路,794302,662,南-北,15
4,建设路(龙华),9,龙华区,工业路,7943,人民路(龙华),794303,705,南-北,15
4,建设路(龙华),9,龙华区,人民路(龙华),7943,东环一路,794304,505,南-北,15
4,建设路(龙华),9,龙华区,东环一路,7943,东环二路,794305,706,南-北,15
4,建设路(龙华),9,龙华区,东环二路,7944,东环一路,794401,706,北-南,15
4,建设路(龙华),9,龙华区,东环一路,7944,人民路(龙华),794402,505,北-南,15
4,建设路(龙华),9,龙华区,人民路(龙华),7944,工业路,794403,705,北-南,15
4,建设路(龙华),9,龙华区,工业路,7944,布龙路,794404,662,北-南,15
4,建设路(龙华),9,龙华区,布龙路,7944,新区大道,794405,538,北-南,15
4,建设路(龙岗),6,龙岗区,龙翔大道,7963,龙福路,796301,579,南-北,15
4,建设路(龙岗),6,龙岗区,龙福路,7964,龙翔大道,796401,572,北-南,15
4,建设路(罗湖),2,罗湖区,人民南路(罗湖),7983,嘉宾路,798301,859,南-北,15
4,建设路(罗湖),2,罗湖区,嘉宾路,7983,人民公园路,798302,629,南-北,15
4,建设路(罗湖),2,罗湖区,嘉宾路,7984,人民南路(罗湖),798402,881,北-南,15
3,建设路(坪山),8,坪山区,东胜街,7991,深汕路,799101,580,东-西,20
3,建设路(坪山),8,坪山区,深汕路,7992,东胜街,799201,580,西-东,20
4,金碧路(罗湖),2,罗湖区,泥岗西路,8001,北环大道,800101,1236,东-西,15
4,金碧路(罗湖),2,罗湖区,北环大道,8002,泥岗西路,800201,1551,西-东,15
4,金碧路(坪山),8,坪山区,东纵路,8011,锦龙大道,801101,1517,东-西,15
3,金碧路(坪山),8,坪山区,锦龙大道,8011,汤坑路,801102,2820,东-西,20
3,金碧路(坪山),8,坪山区,汤坑路,8011,横坪公路(横岗),801103,2974,东-西,20
3,金碧路(坪山),8,坪山区,横坪公路(横岗),8012,汤坑路,801201,2974,西-东,20
3,金碧路(坪山),8,坪山区,汤坑路,8012,锦龙大道,801202,2820,西-东,20
4,金碧路(坪山),8,坪山区,锦龙大道,8012,东纵路,801203,1517,西-东,15
4,金沙路(坑梓),8,坪山区,丹梓大道,8023,坪山大道,802301,1104,南-北,15
4,金沙路(坑梓),8,坪山区,坪山大道,8024,丹梓大道,802401,1104,北-南,15
3,金田路(坪山),8,坪山区,二零六县道,8053,创景路,805301,3054,南-北,20
3,金田路(坪山),8,坪山区,创景路,8053,横塘路,805302,1636,南-北,20
3,金田路(坪山),8,坪山区,横塘路,8053,东纵路,805303,872,南-北,20
3,金田路(坪山),8,坪山区,东纵路,8054,横塘路,805401,857,北-南,20
3,金田路(坪山),8,坪山区,横塘路,8054,创景路,805402,1636,北-南,20
3,金田路(坪山),8,坪山区,创景路,8054,二零六县道,805403,2730,北-南,20
3,莲花路(福田),1,福田区,彩田路,8061,宏威路,806101,901,东-西,20
3,莲花路(福田),1,福田区,宏威路,8061,雨田路,806102,480,东-西,20
3,莲花路(福田),1,福田区,雨田路,8061,新洲路,806103,853,东-西,20
3,莲花路(福田),1,福田区,新洲路,8061,景田路,806104,549,东-西,20
3,莲花路(福田),1,福田区,景田路,8061,香梅路,806105,613,东-西,20
3,莲花路(福田),1,福田区,香梅路,8062,景田路,806201,614,西-东,20
3,莲花路(福田),1,福田区,景田路,8062,新洲路,806202,560,西-东,20
3,莲花路(福田),1,福田区,新洲路,8062,雨田路,806203,848,西-东,20
3,莲花路(福田),1,福田区,雨田路,8062,宏威路,806204,465,西-东,20
3,莲花路(福田),1,福田区,宏威路,8062,彩田路,806205,1029,西-东,20
4,莲花路(布吉),6,龙岗区,吉华路,8071,西环路(布吉),807101,1221,东-西,15
4,莲花路(布吉),6,龙岗区,西环路(布吉),8072,吉华路,807201,1218,西-东,15
4,人民北路,2,罗湖区,晒布路,8103,笋岗东路,810301,567,南-北,15
4,人民北路,2,罗湖区,笋岗东路,8104,晒布路,810401,567,北-南,15
4,人民路(观澜),9,龙华区,大和路,8113,观澜大道,811301,628,南-北,15
4,人民路(观澜),9,龙华区,观澜大道,8113,悦兴路,811302,1170,南-北,15
4,人民路(观澜),9,龙华区,悦兴路,8114,观澜大道,811401,1184,北-南,15
4,人民路(观澜),9,龙华区,观澜大道,8114,大和路,811402,623,北-南,15
3,人民路(公明),7,光明新区,创业路(公明),8123,松白路,812301,819,南-北,20
3,人民路(公明),7,光明新区,松白路,8124,创业路(公明),812401,820,北-南,20
3,人民路(龙华),9,龙华区,福龙路,8133,新区大道,813301,470,南-北,20
3,人民路(龙华),9,龙华区,新区大道,8133,布龙路,813302,1417,南-北,20
3,人民路(龙华),9,龙华区,布龙路,8133,龙胜路,813303,503,南-北,20
3,人民路(龙华),9,龙华区,龙胜路,8133,工业路,813304,571,南-北,20
3,人民路(龙华),9,龙华区,工业路,8133,建设路(龙华),813305,737,南-北,20
3,人民路(龙华),9,龙华区,建设路(龙华),8133,和平路(龙华),813306,414,南-北,20
3,人民路(龙华),9,龙华区,和平路(龙华),8133,公园路(龙华),813307,674,南-北,20
3,人民路(龙华),9,龙华区,公园路(龙华),8133,龙观路,813308,510,南-北,20
3,人民路(龙华),9,龙华区,龙观路,8134,公园路(龙华),813401,508,北-南,20
3,人民路(龙华),9,龙华区,公园路(龙华),8134,和平路(龙华),813402,690,北-南,20
3,人民路(龙华),9,龙华区,和平路(龙华),8134,建设路(龙华),813403,400,北-南,20
3,人民路(龙华),9,龙华区,建设路(龙华),8134,工业路,813404,730,北-南,20
3,人民路(龙华),9,龙华区,工业路,8134,龙胜路,813405,570,北-南,20
3,人民路(龙华),9,龙华区,龙胜路,8134,布龙路,813406,460,北-南,20
3,人民路(龙华),9,龙华区,布龙路,8134,新区大道,813407,1453,北-南,20
3,人民路(龙华),9,龙华区,新区大道,8134,福龙路,813408,470,北-南,20
4,人民路(坑梓),8,坪山区,金沙路(坑梓),8141,宝梓中路,814101,1953,东-西,15
4,人民路(坑梓),8,坪山区,宝梓中路,8141,光祖北路,814102,1425,东-西,15
4,人民路(坑梓),8,坪山区,光祖北路,8142,宝梓中路,814201,1414,西-东,15
4,人民路(坑梓),8,坪山区,宝梓中路,8142,金沙路(坑梓),814202,1963,西-东,15
4,人民南路(罗湖),2,罗湖区,和平路(罗湖),8153,船步路,815301,804,南-北,15
4,人民南路(罗湖),2,罗湖区,船步路,8153,深南东路,815302,764,南-北,15
4,人民南路(罗湖),2,罗湖区,深南东路,8154,船步路,815401,914,北-南,15
4,人民南路(罗湖),2,罗湖区,船步路,8154,和平路(罗湖),815402,624,北-南,15
4,如意路(石岩),5,宝安区,罗租路,8183,田心大道,818301,891,南-北,15
4,如意路(石岩),5,宝安区,田心大道,8184,罗租路,818401,891,北-南,15
3,如意路(龙岗),6,龙岗区,宝荷路,8191,龙岗大道,819101,815,东-西,20
3,如意路(龙岗),6,龙岗区,龙岗大道,8191,龙翔大道,819102,814,东-西,20
3,如意路(龙岗),6,龙岗区,龙翔大道,8191,黄阁路,819103,1128,东-西,20
3,如意路(龙岗),6,龙岗区,黄阁路,8191,龙飞大道,819104,811,东-西,20
3,如意路(龙岗),6,龙岗区,龙飞大道,8191,盐龙大道,819105,739,东-西,20
3,如意路(龙岗),6,龙岗区,盐龙大道,8191,东莞,819106,538,东-西,20
3,如意路(龙岗),6,龙岗区,东莞,8192,盐龙大道,819201,588,西-东,20
3,如意路(龙岗),6,龙岗区,盐龙大道,8192,龙飞大道,819202,668,西-东,20
3,如意路(龙岗),6,龙岗区,龙飞大道,8192,黄阁路,819203,811,西-东,20
3,如意路(龙岗),6,龙岗区,黄阁路,8192,龙翔大道,819204,1120,西-东,20
3,如意路(龙岗),6,龙岗区,龙翔大道,8192,龙岗大道,819205,813,西-东,20
3,如意路(龙岗),6,龙岗区,龙岗大道,8192,宝荷路,819206,831,西-东,20
4,同富路(福永),5,宝安区,福洲大道（福永）,8203,豪业路,820301,499,南-北,15
4,同富路(福永),5,宝安区,豪业路,8203,重庆路,820302,415,南-北,15
4,同富路(福永),5,宝安区,重庆路,8203,桥和路,820303,508,南-北,15
4,同富路(福永),5,宝安区,桥和路,8204,重庆路,820401,511,北-南,15
4,同富路(福永),5,宝安区,重庆路,8204,豪业路,820402,424,北-南,15
4,同富路(福永),5,宝安区,豪业路,8204,福洲大道（福永）,820403,493,北-南,15
4,同富路(龙岗),6,龙岗区,爱南路,8211,鸿基路,821101,709,东-西,15
4,同富路(龙岗),6,龙岗区,鸿基路,8211,莱茵路,821102,1141,东-西,15
4,同富路(龙岗),6,龙岗区,莱茵路,8212,鸿基路,821201,1426,西-东,15
4,同富路(龙岗),6,龙岗区,鸿基路,8212,爱南路,821202,710,西-东,15
4,同富路(坪山),8,坪山区,锦龙大道,8221,黄竹坑路,822101,1197,东-西,15
4,同富路(坪山),8,坪山区,黄竹坑路,8222,锦龙大道,822201,1197,西-东,15
3,同富路(南澳),10,大鹏新区,南西路,8231,海滨南路,823101,985,东-西,20
3,同富路(南澳),10,大鹏新区,海滨南路,8232,南西路,823201,964,西-东,20
4,梧桐路(横岗),6,龙岗区,龙岗大道,8243,红棉路,824301,1130,南-北,15
4,梧桐路(横岗),6,龙岗区,红棉路,8244,龙岗大道,824401,1130,北-南,15
3,西环路(布吉),6,龙岗区,红岗路,8263,莲花路,826301,1405,南-北,20
3,西环路(布吉),6,龙岗区,莲花路,8263,龙岭西路,826302,624,南-北,20
3,西环路(布吉),6,龙岗区,龙岭西路,8263,吉华路,826303,1124,南-北,20
3,西环路(布吉),6,龙岗区,吉华路,8264,龙岭西路,826401,1126,北-南,20
3,西环路(布吉),6,龙岗区,龙岭西路,8264,莲花路,826402,683,北-南,20
3,西环路(布吉),6,龙岗区,莲花路,8264,红岗路,826403,1361,北-南,20
3,西环路(沙井),5,宝安区,永福路,8273,南环路,827301,696,南-北,20
3,西环路(沙井),5,宝安区,南环路,8273,万安路,827302,616,南-北,20
3,西环路(沙井),5,宝安区,万安路,8273,新沙路(沙井),827303,825,南-北,20
3,西环路(沙井),5,宝安区,新沙路(沙井),8273,蚝乡路,827304,938,南-北,20
3,西环路(沙井),5,宝安区,蚝乡路,8273,北环路,827305,995,南-北,20
3,西环路(沙井),5,宝安区,北环路,8273,新和大道,827306,1328,南-北,20
3,西环路(沙井),5,宝安区,新和大道,8274,北环路,827401,1345,北-南,20
3,西环路(沙井),5,宝安区,北环路,8274,蚝乡路,827402,990,北-南,20
3,西环路(沙井),5,宝安区,蚝乡路,8274,新沙路(沙井),827403,943,北-南,20
3,西环路(沙井),5,宝安区,新沙路(沙井),8274,万安路,827404,822,北-南,20
3,西环路(沙井),5,宝安区,万安路,8274,南环路,827405,622,北-南,20
3,西环路(沙井),5,宝安区,南环路,8274,永福路,827406,683,北-南,20
3,新沙路(沙井),5,宝安区,东环路,8291,广深公路,829101,1025,东-西,20
3,新沙路(沙井),5,宝安区,广深公路,8291,中心路（宝安）,829102,1436,东-西,20
3,新沙路(沙井),5,宝安区,中心路（宝安）,8291,宝安大道,829103,554,东-西,20
3,新沙路(沙井),5,宝安区,宝安大道,8291,环镇路,829104,1319,东-西,20
3,新沙路(沙井),5,宝安区,环镇路,8291,沙井路,829105,548,东-西,20
3,新沙路(沙井),5,宝安区,沙井路,8291,西环路(沙井),829106,736,东-西,20
3,新沙路(沙井),5,宝安区,西环路(沙井),8291,松福大道,829107,791,东-西,20
3,新沙路(沙井),5,宝安区,松福大道,8291,锦程路,829108,793,东-西,20
3,新沙路(沙井),5,宝安区,锦程路,8292,松福大道,829201,809,西-东,20
3,新沙路(沙井),5,宝安区,松福大道,8292,西环路(沙井),829202,784,西-东,20
3,新沙路(沙井),5,宝安区,西环路(沙井),8292,沙井路,829203,738,西-东,20
3,新沙路(沙井),5,宝安区,沙井路,8292,环镇路,829204,542,西-东,20
3,新沙路(沙井),5,宝安区,环镇路,8292,宝安大道,829205,1330,西-东,20
3,新沙路(沙井),5,宝安区,宝安大道,8292,中心路（宝安）,829206,560,西-东,20
3,新沙路(沙井),5,宝安区,中心路（宝安）,8292,广深公路,829207,1562,西-东,20
3,新沙路(沙井),5,宝安区,广深公路,8292,东环路,829208,880,西-东,20
4,兴华路(福永),5,宝安区,广深高速公路,8301,宝安大道,830101,1338,东-西,15
4,兴华路(福永),5,宝安区,宝安大道,8302,广深高速公路,830201,1338,西-东,15
4,兴华路(坪地),6,龙岗区,发展路,8311,教育中路,831101,708,东-西,15
4,兴华路(坪地),6,龙岗区,教育中路,8311,香元排路,831102,500,东-西,15
4,兴华路(坪地),6,龙岗区,香元排路,8311,花园路,831103,1088,东-西,15
4,兴华路(坪地),6,龙岗区,花园路,8312,香元排路,831201,1088,西-东,15
4,兴华路(坪地),6,龙岗区,香元排路,8312,教育中路,831202,496,西-东,15
4,兴华路(坪地),6,龙岗区,教育中路,8312,发展路,831203,710,西-东,15
3,雪岗南路,6,龙岗区,吉华路,8321,坂雪岗大道,832101,2154,东-西,20
3,雪岗南路,6,龙岗区,坂雪岗大道,8322,吉华路,832201,2155,西-东,20
3,中兴路(布吉),6,龙岗区,政清路,8341,吉政路,834101,344,东-西,20
3,中兴路(布吉),6,龙岗区,吉政路,8341,吉华路,834102,1073,东-西,20
3,中兴路(布吉),6,龙岗区,吉华路,8342,吉政路,834201,1065,西-东,20
3,中兴路(布吉),6,龙岗区,吉政路,8342,政清路,834202,348,西-东,20
4,中兴路(罗湖),2,罗湖区,文锦中路,8351,兴湖路,835101,754,东-西,15
4,中兴路(罗湖),2,罗湖区,兴湖路,8352,文锦中路,835201,754,西-东,15
4,中兴路(坪山),8,坪山区,东纵路,8363,建设路(坪山),836301,478,南-北,15
4,中兴路(坪山),8,坪山区,建设路(坪山),8364,东纵路,836401,478,北-南,15
4,和平路(罗湖),2,罗湖区,人民南路(罗湖),8373,船步路,837301,674,南-北,15
4,和平路(罗湖),2,罗湖区,船步路,8373,嘉宾路,837302,308,南-北,15
4,和平路(罗湖),2,罗湖区,深南东路,8374,嘉宾路,837401,533,北-南,15
4,和平路(罗湖),2,罗湖区,嘉宾路,8374,船步路,837402,473,北-南,15
4,和平路(罗湖),2,罗湖区,船步路,8374,人民南路(罗湖),837403,1140,北-南,15
3,和平路(龙华),9,龙华区,华清大道,8381,清龙路,838101,848,东-西,20
3,和平路(龙华),9,龙华区,清龙路,8381,东环二路,838102,955,东-西,20
3,和平路(龙华),9,龙华区,东环二路,8381,东环一路,838103,647,东-西,20
3,和平路(龙华),9,龙华区,东环一路,8381,人民路(龙华),838104,505,东-西,20
3,和平路(龙华),9,龙华区,人民路(龙华),8381,工业路,838105,701,东-西,20
3,和平路(龙华),9,龙华区,工业路,8381,布龙路,838106,659,东-西,20
3,和平路(龙华),9,龙华区,布龙路,8381,新区大道,838107,790,东-西,20
